phase,name,x,y,z,vz
4,,-384.4673547,-113.7856676,-73.51229480929179,4.989106104009652
4,,-375.7436132,-113.993333,-67.50188999454534,4.57628974186938
4,,-321.2455353,-142.2398334,-107.40473404205889,3.2011737575843666
4,,-356.0348869,-162.2213026,-110.33638637697595,-0.6258588540077783
4,,-367.962562,-173.5617825,-99.72803641042921,-0.1979205319268722
4,,-349.2832404,-231.1542935,-148.0741521870365,2.505154140029467
4,,-690.71429,-469.0304548,-177.058092503827,-13.898571320849975
4,,-677.0937147,-466.051356,-167.18850924837142,-10.018249351436232
4,,-653.240993,-481.9753016,-224.54227651114778,-5.776440213845279
4,,-510.9257275,-420.202367,-215.24324568317036,-2.9815333447271977
4,,-494.9232674,-412.7791451,-214.1557988569728,-5.689579323241702
4,,-815.7915365,-836.0540433,-42.93048155150812,-6.956823036229104
4,,-818.8830661,-851.1891364,-44.249263277596455,-5.95870735121554
4,,-158.2844217,448.6426938,-5.875135289289261,-0.7910720422059981
4,,-342.9516016,-173.4797544,-115.16964763446379,1.0116917510574206
4,,-126.5096421,308.6096175,84.74933311262127,1.0551245021030993
4,,-56.67914233,443.2883814,-10.83079341805886,0.34553172981167335
4,,-309.4380104,-146.5193572,-104.59411780378794,4.065156889648713
4,,-351.5589383,-165.5309088,-119.83653937697595,0.38287332099222127
4,,-324.8082591,-174.141936,-122.14300725057501,-0.23692507745471403
4,,207.8292307,1002.605388,49.93963759429346,0.3490873173054805
4,,94.8211975,867.8065947,4.2505387552512754,6.5208561988896285
4,,74.01333378,812.8096621,-1.343659636887736,3.5828937456157117
4,,-5.856376836,623.3191597,22.968010508120642,-2.1847509309851865
4,,-17.01714632,561.1107391,38.32377077067911,-3.584824266613834
4,,-81.16039043,741.8350336,62.722654642858004,-6.191947407406945
4,,-71.15535977,442.6680826,111.87049357115976,-5.1623055908282245
4,,-124.0839656,435.3073401,69.64129078271074,-2.6739319542059987
4,,-141.9596764,363.5614893,66.91989970879642,-2.6307142439672
4,,-124.8643722,308.694052,83.97419577219003,-0.4426610886781184
4,,-183.2788879,376.5683905,-32.78579915366288,-0.23259735055968833
4,,-300.4253749,-42.04616697,-87.32740181958219,3.441743094786352
4,,-365.5722058,-157.4251513,-82.65192902697595,1.4665653319922214
4,,-329.769277,-166.4195493,-109.04991688984364,4.005780761488548
4,,-311.0673073,-155.0221414,-116.78107208929178,2.1825928940096526
4,,-343.1970352,-218.8206917,-137.6696856179504,0.8513316338800068
4,,-240.6858987,-156.1393998,-81.04317167684539,4.533075393179071
4,,-783.0292632,-616.2696343,-149.04725102882853,-9.187212901144667
4,,-649.8195971,-525.9197759,-97.36063777998068,-7.20824101749618
4,,-492.6716152,-443.3359439,-193.0910388870348,-3.9178116057445838
4,,-741.8367498,-605.7672647,-160.18080809414218,-10.539470423700584
4,,-826.0475287,-814.2027067,-61.24725437413784,-10.527164052245304
5,,-804.4156685,-793.67385,-63.26942628188163,-9.270846655628823
5,,-320.8300254,-155.5365347,-104.63342191352052,2.649866301183682
5,,-326.3172943,-127.7044031,-103.92412793450681,-0.3151256585167701
5,,-306.5825506,-128.3205219,-109.03308714082989,5.23511006093007
5,,-198.2675804,379.1426805,-26.146111996077856,0.8596982429487543
5,,-143.1446646,348.6835879,29.24493769263166,-1.6500056082072845
5,,-308.180874,-119.0880108,-103.08464439932692,4.086842716345153
5,,-304.5600477,-141.4925697,-112.54194443718067,1.5412825697053218
5,,-309.0963874,-112.2958629,-91.88366312910935,3.9813472615092307
5,,-694.1325646,-571.5982706,-179.74828694700483,-5.518000940390318
5,,-824.3178326,-837.9519291,-67.66543254913591,-8.477702558860562
5,,-95.01449077,224.8197776,62.494339331141205,0.98589108366714
5,,212.5568399,1009.814014,50.80724375700472,1.196468022341215
5,,-377.6083681,-102.3607048,-77.08195580774623,2.685830857159302
5,,177.7097336,941.1439204,5.281081949058834,2.848122007767993
5,,-268.7677522,-133.3731256,-139.40196065910936,1.4387402495092303
5,,221.3078406,999.1031604,29.097731106970762,-3.3204425359283882
5,,13.30649014,744.2377412,-12.668666946031486,1.4377306016796039
5,,-123.9375886,434.1636167,69.19404953904086,-2.6046939837510026
5,,-392.1767838,-193.4090186,-116.92945365540758,3.0512489076872784
5,,-74.55861813,126.360053,50.898047040218685,1.7229048532170816
5,,-790.9714014,-774.3657802,-87.26733989999222,-7.111637055423267
5,,-740.9939726,-605.2938097,-178.1955956730883,-9.272607025190796
5,,223.8236287,969.9037578,9.142644739956523,3.8591296537634494
5,,-298.8893243,-137.9604888,-63.15700814235592,10.919736251406764
5,,-103.1962559,440.6959836,19.61063151883848,3.557765597834601
5,,-210.446812,-117.0455258,-137.9618492085572,5.340504967066222
5,,325.3835475,1008.357246,-47.33195533703096,-0.4859138514190038
5,,-161.5380881,382.7860735,-36.196877611178735,0.38116876645179154
5,,-168.3166873,356.5855565,-40.864693732849744,-1.2444694157938108
5,,171.1565481,977.8948905,46.73838415024922,1.275381683384034
5,,213.6268465,955.9359134,13.407632731613827,3.9570534122081615
5,,190.4190208,938.2276365,16.262633001035315,4.089568681406754
5,,-713.4217928,-538.4267074,-198.17587227762516,-9.533795564439238
5,,-341.0625711,-217.1227044,-134.32433085572157,1.192127193088715
5,,-5.844572178,619.464958,21.97202561120307,-2.180909260310067
5,,-347.0886314,-136.9046029,-105.39264298606355,-0.09592285700008496
5,,-314.0100137,-177.7475019,-123.15273291740652,1.7844597075573958
5,,-272.4518432,-137.7822466,-116.34650079932692,0.8597043063451526
5,,-680.6802622,-457.4407711,-181.05176740899586,-9.206664764568238
5,,28.98205544,769.9163107,-22.88217660097054,2.347379764041891
5,,207.258104,926.7830112,12.713391381349432,4.2427124845879955
5,,67.52515652,789.3358617,-16.415328641795064,2.526362727937146
5,,14.51672859,733.6320655,-12.731601956921775,-0.8633250902457961
5,,-128.5845169,328.8605457,128.19431246408178,-2.7424601378439677
5,,-372.7273045,-83.49543074,-72.19900812932693,2.784965454345153
5,,-361.7655412,-98.37500237,-109.11927013582546,4.190849767583317
5,,-384.4673547,-113.7856676,-72.10979709912559,5.11771693529807
5,,-375.7436132,-113.993333,-66.08559562495232,4.703274955220366
5,,-321.2455353,-142.2398334,-105.98163866552032,3.327342075000706
5,,-356.0348869,-162.2213026,-109.05335188799093,-0.4846542655411792
5,,-367.962562,-173.5617825,-98.51901407940187,-0.049973136661084716
5,,-349.2832404,-231.1542935,-147.07482208323603,2.6691110008173764
5,,-690.71429,-469.0304548,-178.99043898177402,-13.69507847455701
5,,-677.0937147,-466.051356,-169.0428168179467,-9.812749249778404
5,,-653.240993,-481.9753016,-226.385287798072,-5.570665440716381
5,,-510.9257275,-420.202367,-216.0142696211579,-2.76528618212722
5,,-494.9232674,-412.7791451,-214.80813304001103,-5.473916137554115
5,,-815.7915365,-836.0540433,-46.146032690642244,-6.880449081127426
5,,-818.8830661,-851.1891364,-47.455503094967156,-5.887002911630849
5,,-158.2844217,448.6426938,-6.017073762959129,-0.867207071751003
5,,-342.9516016,-173.4797544,-113.90264841933592,1.1544167688968123
5,,-126.5096421,308.6096175,85.34644906833978,0.9785750134088662
5,,-56.67914233,443.2883814,-11.186444481140576,0.2765955991687399
5,,-309.4380104,-146.5193572,-103.16428666598401,4.1905056149563915
5,,-351.5589383,-165.5309088,-118.55350488799093,0.5240779094588204
5,,-324.8082591,-174.141936,-120.83636988665106,-0.09802417688219123
5,,207.8292307,1002.605388,49.591972526970764,0.3194386980716115
5,,94.8211975,867.8065947,4.84102200132296,6.534127380430363
5,,74.01333378,812.8096621,-0.986071125994453,3.6237558683840194
5,,-5.856376836,623.3191597,22.159486319874482,-2.177797044856591
5,,-17.01714632,561.1107391,37.508812980137094,-3.607542919715721
5,,-81.16039043,741.8350336,62.22360491282217,-6.150849862364651
5,,-71.15535977,442.6680826,111.55107723915938,-5.23276501780508
5,,-124.0839656,435.3073401,69.49935230904086,-2.7500669837510037
5,,-141.9596764,363.5614893,67.23709809807046,-2.71099556741621
5,,-124.8643722,308.694052,84.55830702978227,-0.5194870338215947
5,,-183.2788879,376.5683905,-32.42793162282006,-0.31262188320528694
5,,-300.4253749,-42.04616697,-85.64074915329337,3.520410861853126
5,,-365.5722058,-157.4251513,-81.36889453799093,1.6077699204588205
5,,-329.769277,-166.4195493,-107.72784766259701,4.143130729824974
5,,-311.0673073,-155.0221414,-115.37857437912558,2.3112037252980704
5,,-343.1970352,-218.8206917,-136.59421485025567,1.0099272639442902
5,,-240.6858987,-156.1393998,-79.52604116932693,4.646679048345153
5,,-783.0292632,-616.2696343,-151.99827993420357,-9.037596048627721
5,,-649.8195971,-525.9197759,-99.45377603309224,-7.009524856941812
5,,-492.6716152,-443.3359439,-193.94097109189622,-3.7013643942748757
5,,-741.8367498,-605.7672647,-162.99011203943712,-10.377193601402823
5,,-826.0475287,-814.2027067,-64.4670409282774,-10.447942820019417
6,,-804.4156685,-793.67385,-66.46925326343779,-9.176416244921645
6,,-320.8300254,-155.5365347,-103.2192567399491,2.7792071080518284
6,,-326.3172943,-127.7044031,-102.4313389990334,-0.19570396011642988
6,,-306.5825506,-128.3205219,-107.51037573301605,5.350290926773037
6,,-198.2675804,379.1426805,-25.793932622415348,0.7793206342026973
6,,-143.1446646,348.6835879,29.637633199257337,-1.7300515071623905
6,,-308.180874,-119.0880108,-101.5392295594632,4.198588100293814
6,,-304.5600477,-141.4925697,-111.05534317596974,1.661545066855104
6,,-309.0963874,-112.2958629,-90.3219515621974,4.090492051735541
6,,-694.1325646,-571.5982706,-182.2057482203171,-5.333755453400731
6,,-824.3178326,-837.9519291,-70.85468925064428,-8.40065259341337
6,,-95.01449077,224.8197776,63.442341377456216,0.9204847603112585
6,,212.5568399,1009.814014,50.40589307241079,1.1713897240774978
6,,-377.6083681,-102.3607048,-75.60160933975384,2.806931643987129
6,,177.7097336,941.1439204,5.513965380859307,2.809805788915734
6,,-268.7677522,-133.3731256,-137.84024909219738,1.547885039735541
6,,221.3078406,999.1031604,28.743262172518214,-3.3496287575770136
6,,13.30649014,744.2377412,-12.904895829285223,1.4879541338699036
6,,-123.9375886,434.1636167,69.03398080335019,-2.6806360858853067
6,,-392.1767838,-193.4090186,-115.82290991066473,3.2092279845249285
6,,-74.55861813,126.360053,52.236802794631416,1.6825990514466005
6,,-790.9714014,-774.3657802,-90.456383819365,-7.0081477068488125
6,,-740.9939726,-605.2938097,-180.953044579141,-9.106778626005731
6,,223.8236287,969.9037578,8.983323491979338,3.820475545494018
6,,-298.8893243,-137.9604888,-61.65204625976182,11.037468915776067
6,,-103.1962559,440.6959836,19.360922188455113,3.4844809951430182
6,,-210.446812,-117.0455258,-136.29674327177332,5.429103678668568
6,,325.3835475,1008.357246,-47.83237008842221,-0.4826177273079111
6,,-161.5380881,382.7860735,-35.95340031804414,0.30037323989354947
6,,-168.3166873,356.5855565,-40.458534193911305,-1.324383993931653
6,,171.1565481,977.8948905,46.689194777385936,1.2346194843570595
6,,213.6268465,955.9359134,13.40317635800626,3.9159415509332343
6,,190.4190208,938.2276365,16.475190689000982,4.050691196117432
6,,-713.4217928,-538.4267074,-200.5459612870394,-9.345363035643372
6,,-341.0625711,-217.1227044,-133.19953940353093,1.3487149562864085
6,,-5.844572178,619.464958,21.16137586126973,-2.174004763125461
6,,-347.0886314,-136.9046029,-103.96471946827415,0.03179125158930063
6,,-314.0100137,-177.7475019,-121.8036255687681,1.9209822050629226
6,,-272.4518432,-137.7822466,-114.8010859594632,0.9714496902938139
6,,-680.6802622,-457.4407711,-182.81570193750753,-8.998342234662967
6,,28.98205544,769.9163107,-22.917727335134742,2.3990631549119144
6,,207.258104,926.7830112,12.966237397310518,4.205013362124057
6,,67.52515652,789.3358617,-16.21561971914943,2.5741851608754684
6,,14.51672859,733.6320655,-13.031637482699391,-0.8144757708889507
6,,-128.5845169,328.8605457,128.65408538451018,-2.8217472816052744
6,,-372.7273045,-83.49543074,-70.6535932894632,2.8967108382938145
6,,-361.7655412,-98.37500237,-107.60240690600075,4.306883635125772
6,,-384.4673547,-113.7856676,-70.67509135974058,5.244613624538118
6,,-375.7436132,-113.993333,-64.63752069285188,4.82852877216363
6,,-321.2455353,-142.2398334,-104.52697729925102,3.4517704821426207
6,,-356.0348869,-162.2213026,-107.73477518813452,-0.34501527144184063
6,,-367.962562,-173.5617825,-97.27264622885951,0.0965000228853885
6,,-349.2832404,-231.1542935,-146.03380323969137,2.831850144803541
6,,-690.71429,-469.0304548,-180.86703530101258,-13.489456901491636
6,,-677.0937147,-466.051356,-170.84092645952404,-9.605204710509296
6,,-653.240993,-481.9753016,-228.1720408422791,-5.3628584488954925
6,,-510.9257275,-420.202367,-216.72765141559182,-2.5481891303556004
6,,-494.9232674,-412.7791451,-215.40314571011263,-5.257536952356714
6,,-815.7915365,-836.0540433,-49.33976187328061,-6.800580245269772
6,,-818.8830661,-851.1891364,-50.64122451155451,-5.811813403540829
6,,-158.2844217,448.6426938,-6.177142498649808,-0.9431491738853068
6,,-342.9516016,-173.4797544,-112.59970155180845,1.2955960262407027
6,,-126.5096421,308.6096175,85.92508381384232,0.9012801352822137
6,,-56.67914233,443.2883814,-11.558440490674457,0.20812533453465853
6,,-309.4380104,-146.5193572,-101.70310466339939,4.314105992192092
6,,-351.5589383,-165.5309088,-117.23492818813452,0.6637169035581589
6,,-324.8082591,-174.141936,-119.49480336490377,0.03928189246302072
6,,207.8292307,1002.605388,49.237503592518216,0.29025247642298635
6,,94.8211975,867.8065947,5.434503833834382,6.546623722395941
6,,74.01333378,812.8096621,-0.6190051761947899,3.6641448550701474
6,,-5.856376836,623.3191597,21.352723006049036,-2.1697985630709
6,,-17.01714632,561.1107391,36.68861200743898,-3.6292074286427987
6,,-81.16039043,741.8350336,61.7342717498858,-6.109110586971516
6,,-71.15535977,442.6680826,111.21494157589338,-5.302804899134148
6,,-124.0839656,435.3073401,69.33928357335019,-2.8260090858853077
6,,-141.9596764,363.5614893,67.535019001937,-2.7916680261043787
6,,-124.8643722,308.694052,85.12387531754447,-0.5970419457727032
6,,-183.2788879,376.5683905,-32.08929433406075,-0.3930891152372684
6,,-300.4253749,-42.04616697,-83.93478004933613,3.597001892309722
6,,-365.5722058,-157.4251513,-80.05031783813452,1.747408914558159
6,,-329.769277,-166.4195493,-106.37126118005746,4.278866723134176
6,,-311.0673073,-155.0221414,-113.94386863974057,2.438100414538119
6,,-343.1970352,-218.8206917,-135.47852052268036,1.1672124014029346
6,,-240.6858987,-156.1393998,-77.9806263294632,4.758424432293815
6,,-783.0292632,-616.2696343,-154.90730163834579,-8.884765952744125
6,,-649.8195971,-525.9197759,-101.49226886650324,-6.808506959295204
6,,-492.6716152,-443.3359439,-194.7330980604612,-3.483978625097961
6,,-741.8367498,-605.7672647,-165.75402492192865,-10.211853271147776
6,,-826.0475287,-814.2027067,-67.66421114042676,-10.365222277631851
7,,-804.4156685,-793.67385,-69.64222827643991,-9.07850939602382
7,,-320.8300254,-155.5365347,-101.772677385605,2.9068208165550002
7,,-326.3172943,-127.7044031,-100.90873762661869,-0.07810802098861469
7,,-306.5825506,-128.3205219,-105.95895766311025,5.463608251340469
7,,-198.2675804,379.1426805,-25.461069941480446,0.6985076731139044
7,,-143.1446646,348.6835879,30.011077207242593,-1.8105840905574793
7,,-308.180874,-119.0880108,-99.96600113558533,4.308441174298594
7,,-304.5600477,-141.4925697,-109.53870979194879,1.7799896001784834
7,,-309.0963874,-112.2958629,-88.73310090033048,4.19772382110096
7,,-694.1325646,-571.5982706,-184.61206328767716,-5.146821772707733
7,,-824.3178326,-837.9519291,-74.02193778844372,-8.3201367490967
7,,-95.01449077,224.8197776,64.37441538634329,0.8538918450811499
7,,212.5568399,1009.814014,49.99880516257291,1.1468439681913931
7,,-377.6083681,-102.3607048,-74.09101156646055,2.926222341228014
7,,177.7097336,941.1439204,5.737930142226215,2.771189447411715
7,,-268.7677522,-133.3731256,-136.25139843033048,1.65511680910096
7,,221.3078406,999.1031604,28.382097345607104,-3.3783436912345444
7,,13.30649014,744.2377412,-13.129328705709547,1.5384773026002885
7,,-123.9375886,434.1636167,68.85583056412622,-2.756362127908935
7,,-392.1767838,-193.4090186,-114.6762937829052,3.3658598446934187
7,,-74.55861813,126.360053,53.56556771507223,1.6406200708096765
7,,-790.9714014,-774.3657802,-93.61605868428445,-6.901193799513407
7,,-740.9939726,-605.2938097,-183.6641313937458,-8.937943924460614
7,,223.8236287,969.9037578,8.815079253817085,3.7820369721564773
7,,-298.8893243,-137.9604888,-60.11771279873513,11.153360467887117
7,,-103.1962559,440.6959836,19.09379468324608,3.4115268609247122
7,,-210.446812,-117.0455258,-134.60978376332682,5.515656320898971
7,,325.3835475,1008.357246,-48.331947554253496,-0.4786619900464877
7,,-161.5380881,382.7860735,-35.72930165161798,0.21928023039469735
7,,-168.3166873,356.5855565,-40.07159943511954,-1.4048023079255758
7,,171.1565481,977.8948905,46.630573544864866,1.1939281925812004
7,,213.6268465,955.9359134,13.389198660964901,3.8748418116456516
7,,190.4190208,938.2276365,16.678703488378247,4.011540352197225
7,,-713.4217928,-538.4267074,-202.86384741493524,-9.154335288306378
7,,-341.0625711,-217.1227044,-132.03505367022606,1.503933189028145
7,,-5.844572178,619.464958,20.35247586251067,-2.1660530329123233
7,,-347.0886314,-136.9046029,-102.50480999776067,0.15776105487494707
7,,-314.0100137,-177.7475019,-120.42020564814334,2.0558586783481054
7,,-272.4518432,-137.7822466,-113.22785753558533,1.0813027642985942
7,,-680.6802622,-457.4407711,-184.5227230624635,-8.788075511764335
7,,28.98205544,769.9163107,-22.94118590553191,2.450784976252263
7,,207.258104,926.7830112,13.2103039830798,4.166987826398188
7,,67.52515652,789.3358617,-16.004773372684845,2.621739832511762
7,,14.51672859,733.6320655,-13.320184239747594,-0.7652437706278554
7,,-128.5845169,328.8605457,129.09476498366178,-2.901606024482744
7,,-372.7273045,-83.49543074,-69.08036486558534,3.0065639122985948
7,,-361.7655412,-98.37500237,-106.0566148993943,4.421061357165937
7,,-384.4673547,-113.7856676,-69.20861461640337,5.369757517768974
7,,-375.7436132,-113.993333,-63.158106295896246,4.952013039173164
7,,-321.2455353,-142.2398334,-103.04119304719488,3.5744210769119205
7,,-356.0348869,-162.2213026,-106.3810579286429,-0.2069844071000846
7,,-367.962562,-173.5617825,-95.98931251452333,0.24145432956922352
7,,-349.2832404,-231.1542935,-144.9514127608269,2.9933220000682033
7,,-690.71429,-469.0304548,-182.68730983212475,-13.281769235976913
7,,-677.0937147,-466.051356,-172.58229045148792,-9.395678953706103
7,,-653.240993,-481.9753016,-229.90199138148313,-5.153082538405395
7,,-510.9257275,-420.202367,-217.38317376346689,-2.3303083192773775
